0,0.1476883341873520149498798906618862796041758386933959468019109873972708234564755720776846464179294617335667854777390949921876887138240931741058772953737695296721508029362818337454308981614921987510881434415780271881084930983263842025953097059846600457065636363376761744097981373113277692123674410431592177724938408426901217857119594998876880847998483652162248877039859490997222102837258194776919601015257046994013415931062653019892655585796473798874091501632564103314431056388775719118476597699666033095674313579727471552637071811743641746241410993547753829065500212958058367481082440780731853134067408214
1,0.1003065405757360164794235344814378398078151802555153930654920459898968613032855033543951403794123110492685316198004930396197223888389905284488743196727508701228914932034261591154834645962087011603456208691313793046123471456189740609160587687005196261324680455919215311346494399449579135856566135934010499242258860939710816075603572034787048306451779658927185550683740272580571105778397238970319549419191772294015930936876415565792784788954298416374894706911733436642421113699737358468535158826367234412164354438395708128228779412821186726301746990940459055076925060541633166836550602460896475336755517526
2,0.08037298743361169556629326268785880520626627718638325083508612128648132073009576649866587298061139781259819135589834589628077974708289934325497377306679409179137372765718638617160309545904348196570813251218523983744915362467477022216794397720919502069538865451555445844272230384121614446785241150585144665900476205586325680927234589504654854741113038213006512255363683657694965399004637030343035888399165356557235457349972423914478488199797478631642017089233151482515358870420730042295451680692563676112626238955770958767661631606500831386896287423922847568867077560697155048230845734553711687817556751501
3,0.07137489665599569975666007224994717048567639819768442548911920161135331775940375119955183779254309272039187174985331816677977764690350177349418214526045953810851833168633417820113408607562549654158347078540320121657079839154638837544509724681860258018380695026628248509352335316724195162743686799805632351557234919477761824080660469030354655867780303160705175175592705924000289791271856925858479423816228947619723796995954189708269604058415049156043179728340698661817384969904543228400020992211759485877514799827681757520173493960743799875816008998552991082503765977260898626100359020830665797019226535983
4,0.06724606700330273250849377537822345564800757641490304492540974581842132475335533286788262429638831428478968898211996743787818574661204850244559688196135163197115613826364066216214325594268459248648588864201749676108302210993870855507839584358054071271235321062043696417002680765466466817230404838864345890682726074049919132817539396832266768777389664591292807416061659895881646238572015230748615700013559386361976527912565143055864234406906630804037699553228759933564599573319309354051350835054792524173691807670556562552612321764921803678536100375190590807901474245247913286987590316230031433927025733781
5,0.06602234828800368147849892908129289849611745850423587776596379579315270399476814800363975626623084479876986162917756093450769151347693335650099116932974867666781901250626156120841039952989105818957748749936931138435237125978954916759438891541296402913883900533625677349855991616118310586876523494177700644375180214439746045694667748592168858138428721848202321751491905773290332969989872951154954966853116233161541498124235114929066539174746238511574483087508829045068269770940573198766117853561103277515560946729517848701788080844370560666640046714902883398606971132069745099522801347747892950828538345337
6,0.06724606700330273250849377537822345564800757641490304492540974581842132475335533286788262429638831428478968898211996743787818574661204850244559688196135163197115613826364066216214325594268459248648588864201749676108302210993870855507839584358054071271235321062043696417002680765466466817230404838864345890682726074049919132817539396832266768777389664591292807416061659895881646238572015230748615700013559386361976527912565143055864234406906630804037699553228759933564599573319309354051350835054792524173691807670556562552612321764921803678536100375190590807901463517991594991467170606590806419943795271167
7,0.07137489665599569975666007224994717048567639819768442548911920161135331775940375119955183779254309272039187174985331816677977764690350177349418214526045953810851833168633417820113408607562549654158347078540320121657079839154638837544509724681860258018380695026628248509352335316724195162743686799805632351557234919477761824080660469030354655867780303160705175175592705924000289791271856925858479423816228947619723796995954189708269604058415049156043179728340698661817384969904543228400020992211759485877514799827681757520173493960743799875816008998552991082503747632166057323956996031398671090826380532966
8,0.08037298743361169556629326268785880520626627718638325083508612128648132073009576649866587298061139781259819135589834589628077974708289934325497377306679409179137372765718638617160309545904348196570813251218523983744915362467477022216794397720919502069538865451555445844272230384121614446785241150585144665900476205586325680927234589504654854741113038213006512255363683657694965399004637030343035888399165356557235457349972423914478488199797478631642017089233151482515358870420730042295451680692563676112626238955770958767661631606500831386896287423922847568867054872576008525180529585625054705976247789021
9,0.1003065405757360164794235344814378398078151802555153930654920459898968613032855033543951403794123110492685316198004930396197223888389905284488743196727508701228914932034261591154834645962087011603456208691313793046123471456189740609160587687005196261324680455919215311346494399449579135856566135934010499242258860939710816075603572034787048306451779658927185550683740272580571105778397238970319549419191772294015930936876415565792784788954298416374894706911733436642421113699737358468535158826367234412164354438395708128228779412821186726301746990940459055076922380769357390439519790746821309621648600233
10,0.1476883341873520149498798906618862796041758386933959468019109873972708234564755720776846464179294617335667854777390949921876887138240931741058772953737695296721508029362818337454308981614921987510881434415780271881084930983263842025953097059846600457065636363376761744097981373113277692123674410431592177724938408426901217857119594998876880847998483652162248877039859490997222102837258194776919601015257046994013415931062653019892655585796473798874091501632564103314431056388775719118476597699666033095674313579727471552637071811743641746241410993547753829065496851930013785098217901713866953273651378324
